name,id,
Neuro Business School,41227,"[-0.0458222,-0.002092712,0.0075478153,0.025132619,-0.013784131,-0.044858646,0.004881322,0.083989516,-0.0038240927,-0.038889986,0.014961804,-0.058134235,-0.029495364,-0.011147749,0.009956692,-0.010157432,0.010438468,-0.007206558,0.02119812,0.008484601,0.04659839,0.024142303,0.011743276,-0.017879222,0.040870618,-0.005811416,0.028531812,-0.0024105501,0.029602425,0.0017481088,0.044537462,-0.015911972,0.01609933,0.03958588,-0.08682664,0.036775526,0.011642907,0.016366983,-0.006273118,-0.0008799093,-0.008665266,-0.048525494,0.02392818,0.031797178,0.029254476,0.030699803,-0.046277206,-0.018146874,0.042770952,0.057277746,-0.031235108,0.03225219,0.005480196,0.014935039,-0.08356127,0.032412782,0.0034142488,-0.006594301,0.0042088437,0.035972565,0.064290255,-0.039050575,0.03367075,0.013335812,-0.0135900825,-0.009167116,-0.04228918,0.016514191,-0.0019388116,-0.012532853,0.015055482,0.01575138,0.03326927,0.0034159217,0.01615286,0.019364696,-0.010893478,-0.0075946543,0.021639748,0.0117566595,-0.00012086207,0.02523968,0.033188976,-0.009776027,-0.06702032,-0.06546793,-0.049489044,-0.014854743,-0.03613316,-0.020047212,0.0038943514,-0.050265238,-0.068358585,0.053878553,0.023914797,0.020783257,0.041272096,-0.010465234,0.016166242,-0.0041118194,-0.021733426,-0.037230536,0.023606997,0.024423338,-0.0066244123,0.022456089,-0.018735712,-0.046223678,-0.035704914,0.022349028,-0.091002025,-0.030913925,0.023754206,-0.00988978,-0.0075879632,-0.050506126,0.028478282,-0.080135316,0.002629691,-0.0067415107,0.018213788,0.025199533,-0.022067992,-0.02114459,-0.012077843,0.03875616,0.0015465326,0.020060593,0.008464527,-0.03144923,0.006099143,0.0057077007,-0.007380532,-0.020047212,-0.022001078,0.019632349,-0.054039147,-0.022067992,-0.022322262,-0.047481645,-0.0019187377,0.014306054,0.009126968,-0.04416275,-0.08147358,0.009367856,0.015791528,0.0099232355,0.0205959,0.0042088437,0.00984294,0.02210814,-0.031342167,-0.014975186,0.03230572,-0.016821992,0.0104518505,0.053958848,-0.016902288,-0.0444304,0.065735586,0.04694634,-0.001245423,-0.012526162,-0.0008079776,0.067662686,-0.029013587,-0.0045668297,-0.05460122,0.00176651,-0.025774986,-0.030913925,0.015483728,0.010625825,-0.03053921,0.0029592388,0.010030297,-0.0069322134,-0.0163536,0.0054032453,0.029361537,-0.00742068,-0.022750506,0.015630936,-0.042878013,0.017865838,-0.026671624,-0.02802327,0.022777272,-0.01464062,0.018160257,-0.012372261,0.020769875,0.024075389,-0.0037772532,-0.0017765469,0.018923068,-0.0122384345,-0.050345533,-0.010023606,0.0011350161,-0.008932919,0.024918497,-0.027889445,0.023339344,-0.014667385,0.030913925,0.02256315,0.00045082805,0.035811976,0.07719113,-0.014573707,0.048686083,0.004155313,-0.024650844,-0.05138938,-0.036534637,0.04809725,0.02554748,0.041111503,0.0137306005,-0.02050222,0.026189849,0.015938738,0.04062973,0.034420177,0.0028070111,-0.010378246,0.020689579,-0.085220724,0.027487965,0.0075344327,0.030860394,-0.003730414,-0.0012847345,0.020555751,0.040255014,-0.013255516,-0.0076548764,0.012298657,0.031770416,0.018200405,0.0043493616,-0.031074516,0.026417354,0.008712106,-0.052219104,0.016835375,-0.047106933,0.011435475,-0.012532853,0.030244792,0.026390588,-0.024343042,-0.02347317,-0.007380532,-0.003313879,0.03292132,0.011482315,-0.029308006,0.026096169,-0.014720917,0.031931005,-0.044858646,-0.0069790524,-0.01751789,-0.0008343247,-0.017384063,0.0048645935,0.008464527,-0.04274419,-0.021224884,-0.036159925,0.024490252,-0.03947882,-0.030271556,-0.0007862308,0.02180034,-0.047321055,0.013509787,-0.013864427,0.018856155,0.0023553467,-0.02866564,-0.0121915955,0.009976766,0.0019572128,0.029575659,-0.06022193,-0.013215368,-0.029200945,-0.014948421,-0.007882382,-0.031690117,0.025574246,-0.054333564,0.02549395,-0.045795433,0.015376667,0.036052864,0.031208342,-0.020033829,0.00042259903,-0.0012914258,-0.011823572,0.023633761,-0.013643613,0.007862307,0.028986823,-0.060757235,-0.05593948,-0.006597647,0.045260128,-0.03013773,-0.06466497,-0.010445159,-0.021358712,-0.030512445,-0.010873404,-0.020903701,0.019498523,-0.018294085,-0.006734819,-0.0024272783,-0.0023386183,0.00924072,-0.017450977,0.035116076,0.0173573,-0.007989443,0.04552778,0.036266986,-0.009374547,0.043145668,0.0062463526,-0.046866044,-0.005624059,0.04335979,-0.028505048,0.0058682924,-0.013429491,-0.05508299,-0.048231076,-0.014827978,0.030458914,0.016621253,-0.020047212,0.013917957,0.040094424,-0.0032268919,-0.011341797,-0.056314196,0.003720377,0.014961804,-0.025574246,-0.025975727,-0.005159012,0.038649097,0.037177004,0.02796974,-0.03765878,0.030191261,0.04135239,0.04004089,0.025748221,0.011863721,-0.024249364,-0.03195777,-0.010625825,-0.024302894,-0.0034393414,-0.04215535,0.01671493,0.027996507,-0.04038884,-0.015202692,0.010036988,0.033242505,-0.022067992,0.014252524,0.03720377,0.014319437,-0.015349901,-0.030458914,-0.019244252,0.025801752,0.03503578,0.007862307,-0.03720377,0.017544655,0.02831769,-0.027621793,0.00908682,-0.008765637,-0.0036835747,0.009147042,0.03846174,-0.022349028,0.006631104,0.029843312,-0.013409416,-0.011823572,-0.046625156,-0.033376332,0.016514191,-0.038997047,-0.010565603,-0.0020960576,-0.03800673,0.0006971525,0.0014829651,-0.07173101,0.0011617814,0.031984538,0.020154273,-0.008825858,0.004948235,0.0014654003,0.013262208,0.033697516,0.020528987,-0.008417687,-0.035838738,0.03947882,-0.025226297,0.011622832,0.035116076,-0.041673575,0.0147878295,0.023259047,-0.004259029,0.052433226,-0.03846174,-0.011335106,-0.04285125,0.027702088,-0.015911972,0.028103568,-0.034607537,-0.0022666866,0.006778313,-0.014225759,-0.039907064,-0.004633743,-0.013864427,0.0024590623,-0.056903034,0.024021858,0.012211669,-0.05002435,0.046170145,-0.0021194774,0.0012755339,-0.015711233,-0.03955912,0.020783257,0.07103511,-0.026109552,0.033697516,0.022322262,0.03225219,0.030057434,-0.013188602,0.029575659,0.037016414,0.012593075,0.0052928384,0.020355012,0.031716883,0.016500808,-0.009782718,0.00802959,0.03937176,-0.017732013,0.016139477,0.010030297,-0.0132488245,-0.0037437966,0.037632015,-0.0021211503,-0.017611569,0.021987695,-0.03407223,0.008772328,-0.011977473,0.04523336,0.020609282,0.020636048,-0.011649597,0.014680768,-0.010284567,0.019444993,0.008163418,-0.014560324,-0.05320942,0.018628651,0.0113217225,-0.022523003,-0.015068865,-0.05013141,0.058830135,-0.0003832875,-0.0019572128,0.010960392,0.022897717,-0.0333228,-0.06594971,0.006239661,-0.008879389,-0.011033996,0.03993383,-0.010103902,-0.038488504,0.0008364157,-0.016728314,-0.009039981,0.017839074,0.00033372987,0.018441293,-0.002760172,-0.026163083,-0.009401312,-0.061774317,0.01640713,0.029575659,-0.024249364,-0.034286354,0.014573707,-0.03827438,-0.01595212,0.012245126,-0.023901414,-0.006631104,0.004770915,-0.037417892,-0.02387465,-0.0065809186,-0.026912512,0.012673371,0.04809725,0.039800003,0.03503578,0.01777216,-0.002847159,-0.03407223,0.022710359,0.021947548,-0.037846137,-0.013837662,0.0340187,-0.031877477,0.0062062046,0.05486887,-0.0084310705,0.022777272,0.01418561,-0.021345329,-0.019592201,0.04089738,-0.013864427,-0.00194383,-0.01615286,0.012967789,-0.00033916655,0.007601346,0.0032285645,0.009916545,-0.026256762,0.017384063,0.023205517,0.014011635,-0.0013290646,0.019966915,0.02276389,-0.010619134,0.00044330032,-0.018053196,-0.013041394,0.0064537837,0.004553447,0.0043125595,-0.012278583,-0.025520716,-0.004991729,-0.052915003,0.041218564,0.007929221,0.011040688,-0.0029609115,0.045046005,-0.019244252,0.009066747,0.022777272,-0.0160458,-0.009976766,-0.016112711,-0.01090017,-0.024476869,-0.05264735,0.036534637,-0.022589915,-0.014105314,0.0027032956,-0.00080379547,0.033376332,-0.03650787,0.024021858,0.010860021,0.044109218,0.024704374,0.007206558,0.031181578,-0.0061459825,-0.058348358,-0.028157098,0.0030027323,-0.026082788,0.0030110965,0.05411944,0.008939611,-0.030298322,0.013904574,0.04809725,-0.0021796993,-0.0017380718,0.014239141,0.01115444,-0.014654003,-0.008196874,-0.041780636,-0.0021964277,0.03150276,0.045313656,-0.04750841,-0.017384063,0.0037571792,-0.0054300106,-0.0032687127,0.021345329,-0.0069389045,-0.008129961,-0.012847345,0.020997379,-0.0062764636,0.011147749,0.016982585,-0.027996507,-0.0287727,-0.026939277,-0.013603465,-0.010960392,-0.019217487,0.03246631,0.015309753,-0.0047575324,0.0035196373,-0.0327072,-0.034420177,0.02922771,0.034152526,-0.01206446,0.022643445,-0.009682348,-0.0033389714,0.043788034,0.022937864,-0.029950373,0.028799465,0.022201817,0.018227171,-0.017705247,0.059793685,0.016393747,-0.0008033773,0.022041226,-0.026082788,-0.023071691,-0.022188436,0.024383191,-0.032225423,0.010150741,0.031770416,0.013570008,-0.004228918,0.019552054,-0.00023566012,-0.028478282,-0.022054609,0.007628111,-0.027046338,0.010960392,-0.011542536,0.028906526,-0.023245664,-0.029174179,-0.030351853,0.03150276,0.05583242,-0.012653297,-0.13072173,0.02125165,0.01903013,-0.011950707,-0.007032583,-0.015978886,-0.014680768,-0.026685007,0.010532146,0.038381442,0.0008615082,-0.018882921,-0.020060593,0.013429491,0.03230572,0.024142303,0.0012939351,0.0009827884,0.014306054,-0.0017029424,-0.048177544,-0.04547425,0.0113217225,-0.0070459656,-0.030218026,-0.0056775897,-0.01206446,0.012245126,0.01943161,-0.019913385,0.027032955,-0.039746474,0.046866044,-0.008250404,-0.0025326668,0.000018950042,0.034393415,-0.009528448,-0.034661066,-0.0004893032,-0.033001617,-0.017839074,-0.024450103,-0.034259588,-0.021465773,-0.021091059,0.02196093,-0.035062548,-0.019632349,-0.0034293043,0.00019425755,-0.025882047,0.010478616,-0.04940875,0.013222059,0.0081768,-0.029843312,0.024088772,0.013215368,0.011515771,0.012593075,-0.009314326,0.021720042,-0.023968328,0.005992082,-0.0028387948,-0.052379698,0.018294085,0.0013399379,-0.0044631143,0.012104608,-0.006477203,-0.021840487,-0.03977324,-0.0037036487,0.02629691,0.00324362,-0.023205517,0.015483728,-0.0027685359,0.043440085,0.017638335,-0.023714058,0.028237393,0.0066143754,-0.034794893,-0.059740156,0.02210814,-0.030726567,-0.010177506,-0.013315738,-0.012807197,0.057384808,-0.012278583,-0.008765637,0.0150421,0.005727775,0.00085063477,-0.04716046,0.033028383,-0.0045400644,-0.02125165,-0.0327072,0.0033105332,0.0074006063,0.02726046,0.020381778,0.031368934,0.018200405,-0.021733426,-0.028826231,0.0347146,0.015630936,-0.009260795,0.027113251,0.002102749,0.016875524,0.004335979,0.010659282,0.0032536571,-0.04004089,0.012954406,-0.049221393,0.011683054,-0.012385644,0.019873237,0.048284605,0.0017213435,0.004185424,0.014279289,-0.032278955,0.002092712,0.037578486,0.0232189,0.027327374,0.0016912326,0.009615435,-0.0018919723,0.014627238,-0.044296574,-0.014426498,-0.020823406,-0.035811976,0.027942976,0.00603223,-0.022603298,0.0049683093,-0.016741697,-0.0063734874,-0.06204197,-0.030860394,-0.04986376,-0.014319437,-0.02720693,0.010090519,-0.019578818,0.031984538,0.0003029916,0.015135778,0.02125165,-0.007942604,-0.051416148,-0.0089128455,0.027675323,0.004195461,0.003164997,0.007741864,0.0054300106,0.006594301,0.058830135,-0.006012156,0.037417892,0.025748221,0.0058247987,0.031663354,0.03436665,0.036266986,-0.023392875,0.03128864,0.009929927,-0.053075593,0.027755618,-0.015095631,0.026069405,0.004218881,0.030967455,0.0067615844,-0.015216074,0.052192338,-0.00777532,0.0142123755,0.03225219,0.024490252,0.014827978,-0.027648557,-0.0015005298,0.027233696,-0.0036133158,0.01609933,0.02155945,0.018334232,0.039184403,-0.007153027,0.008872698,-0.041780636,0.009247412,-0.029147414,-0.011268192,-0.0025059015,0.020689579,-0.012258508,-0.027595026,-0.025346741,-0.013128381,-0.0047474955,-0.018334232,-0.0098763965,-0.011120983,0.0032670398,-0.015229457,-0.012171521,0.0075478153,0.0063132658,-0.03650787,0.015403432,-0.03498225,-0.0287727,-0.014654003,-0.017624952,-0.012559618,-0.00853144,-0.006530734,0.001935466,0.0036099702,-0.0300842,0.010632517,0.0300842,0.022201817,0.018213788,-0.030646272,0.00371034,0.0051456294,0.028933292,-0.0008004498,-0.029763017,-0.0068251523,-0.003543057,-0.016393747,0.030110965,0.03110128,-0.026363824,-0.01817364,0.00030257337,0.001557406,0.018414527,-0.009347782,-0.023888033,-0.007413989,0.04376127,0.0245304,-0.0300842,-0.0041519674,-0.02176019,-0.012686754,-0.04911433,-0.014372967,0.030565975,-0.011100909,-0.0061560194,-0.00984294,0.012158139,0.0052158884,0.032064833,-0.017892605,0.013623539,0.015349901,0.0047374587,-0.0058381814,0.05866954,-0.012010929,0.0064236727,0.024864966,0.016487427,0.009173808,-0.01751789,-0.010458542,0.024610696,0.04028178,-0.05138938,-0.0014737644,-0.005771268,-0.00021579525,0.004483188,0.026176466,-0.028986823,-0.016286686,-0.04204829,-0.045795433,-0.013623539,-0.029709486,0.023352725,-0.025614394,0.054092675,-0.015443579,0.04539395,-0.026270144,0.0034594154,0.022576533,0.044751585,0.044403635,-0.014051784,0.0031064479,-0.030673036,0.018294085,0.0010296277,-0.018923068,-0.02498541,0.03567815,-0.008966376,-0.022295497,0.017785544,0.035142843,-0.037846137,-0.019444993,0.0051757405,0.03771231,-0.02050222,0.018909685,0.0066712517,0.049729932,-0.024851583,0.014078549,-0.0082905525,-0.028344456,-0.0042791027,-0.0033004964,-0.005527035,0.00668798,-0.021465773,-0.016862141,-0.015269605,-0.011435475,-0.004874631,-0.002271705,0.002184718,-0.01413208,-0.021439007,-0.0019137191,0.0010839947,0.027942976,0.021894017,0.011422093,-0.03731083,0.019163957,-0.004904742,0.012693444,0.026858982,0.0046504713,0.02230888,0.0013031357,-0.023606997,-0.024757905,0.016019033,0.014720917,0.00883255,0.02316537,-0.025962343,0.03674876,0.019953532,0.021291798,-0.0048144087,0.018989982,0.03150276,0.0048244456,0.01923087,0.026778685,-0.007929221,-0.0045199906,0.00019875327,-0.0021077676,0.0010003531,0.01413208,0.029067118,-0.033697516,0.004583558,-0.016179625,0.0030913923,0.018494824,-0.004516645,-0.0021679895,-0.005808071,-0.004008104,-0.02962919,-0.00047173846,0.0036969574,-0.0022148287,0.027180165,0.020047212,0.026992807,0.0029107267,-0.0104050115,0.029495364,-0.0088660065,-0.03361722,0.008879389,-0.006985744,-0.023687292,0.024557166,-0.035972565,0.006202859,0.020288099,-0.02933477,0.0072868536,0.06723444,0.02544042,-0.031154811,0.0017548001,0.0066009928,0.026524415,-0.0021161318,-0.0033272617,0.009060055,-0.008946302,-0.00162181,0.012599766,-0.012445865,-0.00004798935,0.028986823,0.010712813,0.0015306408,0.011857029,-0.011161131,0.029013587,0.015376667,0.008270479,-0.029870078,-0.011636215,0.006306574,-0.002520957,0.0025159384,0.0025326668,-0.004657163,0.017424213,0.02155945,0.0032904593,0.021305181,0.016995966,0.016888905,0.10759652,-0.010926935,-0.0019572128,-0.025226297,-0.0064303637,0.039505586,-0.028638873,-0.012412409,-0.045768667,0.0072199404,-0.0151759265,-0.02110444,-0.057973646,-0.015978886,0.017986283,0.008196874,-0.03474136,-0.012833962,-0.02487835,-0.027809149,0.015604171,0.03886322,-0.0067916955,-0.013429491,0.03377781,0.02831769,0.022683594,0.02871917,0.01908366,-0.032573372,-0.006631104,0.00048721215,0.018628651,0.026818832,0.028986823,0.0043493616,-0.062363155,-0.0009786064,0.007868999,-0.012024312,-0.008049665,0.015202692,-0.0019120463,0.0037471424,0.03351016,-0.008986451,0.0062563894,0.0229111,-0.0300842,-0.018401146,0.020528987,-0.038649097,-0.0122384345,0.00022206837,-0.012680062,0.035571087,0.013616848,0.0146941515,0.016942436,0.005567183,0.009521756,0.008216948,-0.00381071,0.045768667,0.009909853,0.038220853,-0.025935577,0.009715805,-0.0030562629,0.031797178,0.026337057,-0.0041318936,0.014306054,-0.036186688,-0.020555751,0.022710359,0.0015122396,-0.016085947,0.004871285,-0.027835915,-0.02826416,0.02054237,0.016139477,-0.014346202,0.021131206,-0.013222059,-0.019966915,-0.01600565,0.014908274,-0.004148622,-0.024155686,0.000501013,0.01746436,-0.033938404,0.006808424,-0.0038441666,0.006460475,-0.023111839,0.030833628,-0.025400272,0.018936452,-0.014453263,-0.029361537,-0.009722496,-0.018802624,0.0028036654,-0.051362615,0.002669839,0.030967455,0.026537796,0.0058482187,0.0048077176,0.008859315,-0.014854743,0.023847884,-0.023085073,-0.020662813,-0.0019488486,-0.035464026,0.020836787,-0.021880634,-0.014894891,0.033349566,-0.010558912,-0.0160458,-0.008544823,-0.029843312,0.003937845,-0.0046103233,0.0051422836,0.023687292,0.06600323,-0.02019442,0.012887493,0.02802327,0.042182118,-0.00038726046,0.027702088,0.0072868536,0.023352725,0.031154811,-0.012947715,0.0051155183,-0.008564897,0.026872363,-0.021184737,0.024731139,-0.01145555,0.026524415,0.033376332,0.025025558,0.00038537855,-0.011857029,0.0037939816,0.015818294,-0.025908813,0.036882587,-0.0030478989,-0.003740451,-0.007895764,-0.029388303,-0.0037136858,-0.047829594,-0.034420177,0.00924072,-0.021385476,-0.007353767,-0.014426498,0.02796974,0.00666456,-0.0018635342,0.019404843,-0.010779725,-0.0062965374,-0.0035263286,-0.013797513,-0.017049497,-0.0073002363,-0.0025360123,0.0028070111,-0.0020977305,0.02554748,-0.044831883,-0.016795227,0.010612442,0.02110444,0.030218026,0.0015808257,0.016942436,0.009468226,0.014961804,0.002331927,-0.010739578,0.025908813,-0.025333358,0.021773573,0.017250238,0.012151447,0.005972008,0.021024145,0.005159012,-0.0043225964,0.00028919074,0.01595212,0.040870618,0.030619506,0.01675508,-0.03219866,0.01812011,-0.022991395,-0.011669672,-0.016741697,0.019311165,0.02730061,-0.007828851,0.031261873,0.0007720117,-0.0014444899,-0.025333358,-0.013028011,-0.0020408544,-0.042369474,-0.0034359957,0.02176019,-0.028826231,-0.005092099,0.01433282,-0.034286354,0.0039947215,-0.0015072211,0.00068837014,-0.008424379,0.0320916,-0.018588502,0.013148455,-0.0075478153,-0.026912512,0.013784131,-0.015684467,-0.030351853,-0.003730414,0.023151986,-0.0063132658,0.01498857,0.00752105,0.0076883333,-0.009602052,0.008946302,-0.013048084,0.012934333,0.003543057,0.05104143,-0.033991933,0.031020986,-0.022322262,-0.033697516,0.009414695,-0.014761064,0.020622665,-0.0016176279,-0.011221353,-0.017491125,0.03230572,-0.0038274382,0.00706604,0.0045367186,-0.012840654,0.0006457129,0.00353302,-0.026992807,0.018789243,-0.020328248,-0.007701716,-0.01646066,-0.07017862,0.020100743,0.0026414008,0.03503578,0.03800673,0.0131551465,0.00051857776,-0.019766176,-0.033296037,-0.022094756,0.017450977,0.0346343,0.014453263,0.014707534,-0.00585491,0.010732886,-0.031235108,0.0067548933,-0.014680768,0.0031917624,-0.0036869205,0.022362411,-0.03589227,-0.028612109,0.011221353,0.017076263,-0.012198286,0.0030345162,0.020836787,-0.013917957,0.022201817,0.013998253,0.015189309,-0.0050151483,-0.0066846344,-0.0047842977,-0.008986451,0.039692942,-0.012807197,0.027648557,0.020876937,-0.009602052,0.007748555,0.021238267,-0.009408004,0.0017681828,0.02837122,-0.00039792477,0.011816881,0.015363283,0.059686624,-0.016219772,-0.040495902,0.01948514,0.038140558,0.0012730247,0.046009555,-0.025253063,0.041272096,-0.024169069,0.02115797,0.038434975,-0.046866044,0.02085017,-0.0013491386,-0.024905114,-0.007748555,0.0029542202,-0.012740284,-0.028986823,0.010023606,0.013576699,0.024918497,0.013743983,0.015349901,0.011736585,-0.016286686,-0.006249698,-0.05138938,0.016326835,-0.051148493,0.0091002025,-0.008471218,0.015216074,0.0027350793,0.00035986784,-0.013877809,0.008049665,-0.020756492,-0.0056006396,-0.011381945,-0.023366109,-0.00092842145,0.009956692,-0.014827978,-0.021385476,-0.029441833,-0.05224587,0.014078549,-0.024343042,-0.021612981,-0.008692032,-0.0025276484,0.03792643,-0.0013917957,0.021599598,0.021720042,-0.004931507,0.020702962,0.023968328,-0.0024640807,0.001185201,0.015282988,-0.00058172713,-0.0029525475]"
